timestamps,open,high,low,close,volume,amount
2023-10-26,48.41502,49.009647,47.133232,48.388885,151217490.0,7294231600.0
2023-10-27,48.545048,49.84033,48.12915,49.29591,98195930.0,4806947000.0
2023-10-30,49.273952,49.828407,48.105625,49.145405,89211736.0,4379256300.0
2023-10-31,48.88389,50.27355,48.50948,50.084106,102071830.0,5046202400.0
2023-11-01,50.5978,51.2632,49.76809,50.49603,92035800.0,4650687000.0
2023-11-02,50.440205,51.481804,50.13274,51.13372,89553750.0,4549072400.0
2023-11-03,50.846016,51.803726,50.45032,51.5892,64647244.0,3308149200.0
2023-11-06,51.50006,52.427727,50.92475,51.874374,100968760.0,5218240000.0
2023-11-07,51.602505,52.546967,51.277637,52.218964,89664720.0,4654632000.0
2023-11-08,51.992573,52.682102,50.99926,51.585247,80578060.0,4175136000.0
2023-11-09,51.25972,52.781456,50.74047,52.51602,91318850.0,4732546000.0
2023-11-10,51.921642,52.69799,51.461918,52.31798,62177424.0,3239436300.0
2023-11-13,52.871185,53.93406,52.27354,52.923977,109919360.0,5825801700.0
2023-11-14,53.1391,53.667763,52.371563,53.32005,80963880.0,4301175300.0
2023-11-15,53.26519,54.53819,52.665638,54.234997,95050900.0,5101952000.0
2023-11-16,53.58434,54.07715,52.402935,53.593357,126360140.0,6749457000.0
2023-11-17,52.674187,54.315617,52.391167,53.965668,94380090.0,5033919000.0
2023-11-20,53.6986,54.522297,53.308678,54.250854,76803260.0,4143160300.0
2023-11-21,54.16353,55.41259,53.90073,54.852894,60443892.0,3299175000.0
2023-11-22,54.384163,54.899876,53.320435,54.13995,42461956.0,2300848000.0
2023-11-24,53.59615,55.015125,53.324345,54.029037,79521816.0,4293475600.0
2023-11-27,53.615856,54.550117,53.09694,54.341946,63552296.0,3425546000.0
2023-11-28,54.202923,54.963463,52.869522,53.466614,81322504.0,4381301000.0
2023-11-29,53.21004,53.87446,51.473686,52.492264,132290210.0,6979977000.0
2023-11-30,51.953163,52.507217,51.234505,52.226887,106686090.0,5545590000.0
2023-12-01,51.173042,51.68052,50.148415,51.201046,124423730.0,6351926000.0
2023-12-04,50.806618,52.519142,50.28565,51.8823,92918680.0,4773551000.0
2023-12-05,51.78768,52.399902,50.924755,51.4981,79995820.0,4131993000.0
2023-12-06,53.20609,55.07077,52.81463,54.234997,192615040.0,10368780000.0
2023-12-07,52.87513,54.21228,52.55193,53.466614,109460936.0,5831694300.0
2023-12-08,52.158047,52.99608,51.505047,52.793274,105653576.0,5532350000.0
2023-12-11,51.93346,52.860943,51.46583,52.488297,98510480.0,5140979700.0
2023-12-12,52.55205,53.059673,51.58739,52.508102,102147850.0,5355285000.0
2023-12-13,52.55205,53.147114,50.850258,52.258575,131388010.0,6858716700.0
2023-12-14,51.858604,53.06365,51.43447,52.51999,172528020.0,9009271000.0
2023-12-15,52.25655,54.51037,51.924583,53.787437,109453816.0,5814158000.0
2023-12-18,53.91529,54.637547,53.355713,54.124092,86444700.0,4668719600.0
2023-12-19,54.75452,56.318768,54.13598,54.79347,166624430.0,9164458000.0
2023-12-20,54.959415,55.91736,54.571205,55.61733,93269850.0,5154681300.0
2023-12-21,55.463737,56.434044,55.17111,56.041134,90025730.0,5021411000.0
2023-12-22,55.786804,56.708267,55.3593,56.053,56936820.0,3187143400.0
2023-12-26,55.786816,56.46981,54.84959,55.59752,66601304.0,3708089900.0
2023-12-27,55.46767,56.0962,54.794693,55.542065,54444264.0,3020304100.0
2023-12-28,55.014565,55.786186,54.41436,55.328182,63562476.0,3504569600.0
2023-12-29,54.589043,55.424503,53.51255,54.72614,80453880.0,4389809700.0
2024-01-02,54.076836,55.496048,53.747807,55.023197,82153480.0,4484428000.0
2024-01-03,54.537823,55.30925,53.461586,54.021122,92080250.0,5002945000.0
2024-01-04,53.879837,54.514343,52.99107,53.75971,76391350.0,4108803600.0
2024-01-05,53.698597,55.249626,53.426292,54.991512,72625380.0,3946572300.0
2024-01-08,54.569344,56.23531,54.167343,55.82724,84011176.0,4637401000.0
2024-01-09,55.55436,56.83547,55.249527,56.354034,72341020.0,4050977800.0
2024-01-10,56.53542,57.7178,55.143654,56.27481,81463320.0,4595991600.0
2024-01-11,56.21233,56.914944,55.60632,56.50057,63740612.0,3589140700.0
2024-01-12,55.94835,57.372017,55.461243,56.437202,76922700.0,4331110000.0
2024-01-16,55.69225,56.374413,54.46141,56.0332,71148030.0,3958699300.0
2024-01-17,55.968056,57.31638,55.67298,56.82932,87359464.0,4931152400.0
2024-01-18,57.02792,58.20666,56.610073,57.977943,116287130.0,6681352700.0
2024-01-19,57.957767,58.97772,57.18252,57.823475,109258376.0,6335387600.0
2024-01-22,57.481026,58.496803,57.04922,58.23936,73412904.0,4244484900.0
2024-01-23,58.52513,59.558002,58.068657,58.89685,85619150.0,5031166500.0
2024-01-24,59.12795,60.82983,58.63325,60.152405,98905096.0,5903235600.0
2024-01-25,59.53377,60.62713,59.209625,60.279156,88611860.0,5308951000.0
