timestamps,open,high,low,close,volume,amount
2020-08-18,145.3367,147.43059,144.89822,146.87456,83113670.0,12145818000.0
2020-08-19,147.40834,148.90807,146.93492,147.05884,114510890.0,16899236000.0
2020-08-20,147.11285,150.47134,147.0906,150.322,99851976.0,14852902000.0
2020-08-21,151.57707,158.70076,151.56119,158.06847,265985220.0,41221554000.0
2020-08-24,163.56851,163.67973,157.51878,159.95901,272187500.0,43871592000.0
2020-08-25,158.48471,159.09795,156.39398,158.64676,166407040.0,26318248000.0
2020-08-26,160.3689,161.40155,158.97403,160.8042,128267800.0,20572510000.0
2020-08-27,161.5922,162.0275,157.38533,158.88188,122390330.0,19578993000.0
2020-08-28,160.156,160.70251,158.3322,158.62451,147629330.0,23540058000.0
2020-08-31,162.14822,166.49489,160.14012,164.00381,177585360.0,28981359000.0
2020-09-01,168.73177,171.32452,165.89754,170.53651,119965144.0,20288813000.0
2020-09-02,174.87047,175.36615,161.41109,167.00327,157455800.0,26714386000.0
2020-09-03,161.29669,163.74962,153.14987,153.63284,202682190.0,32015124000.0
2020-09-04,152.60336,157.21692,140.93602,153.73451,261698980.0,39548654000.0
2020-09-08,144.82513,151.23074,143.21103,143.38896,182041760.0,26516926000.0
2020-09-09,149.032,151.42139,146.49008,149.10825,139218720.0,20745388000.0
2020-09-10,152.97195,153.14989,142.98225,144.2405,143415490.0,21273698000.0
2020-09-11,145.61313,146.45197,139.80487,142.34677,142302860.0,20428171000.0
2020-09-14,145.80377,147.34161,143.36354,146.61717,110271630.0,16075567000.0
2020-09-15,150.39192,151.02739,144.39302,146.84596,145278340.0,21525103000.0
2020-09-16,146.45197,147.4306,142.39761,142.51201,121703120.0,17610203000.0
2020-09-17,139.449,142.60097,138.16534,140.237,140061000.0,19624378000.0
2020-09-18,140.31326,140.92331,134.83543,135.78865,225897260.0,31165954000.0
2020-09-21,132.86546,140.04636,131.0353,139.90654,153989760.0,20936972000.0
2020-09-22,143.21103,143.4398,138.73727,142.1053,144029980.0,20434016000.0
2020-09-23,141.86382,142.48657,135.69968,136.14452,118587130.0,16489380000.0
2020-09-24,133.66617,140.1226,133.4501,137.54257,131982264.0,17975372000.0
2020-09-25,137.80948,142.906,136.84355,142.70265,118007000.0,16528699000.0
2020-09-28,146.17235,146.56635,143.33812,146.1088,108322140.0,15765900000.0
2020-09-29,145.5877,146.55363,144.34218,145.00307,78195000.0,11367336000.0
2020-09-30,144.62178,149.032,144.40573,147.1891,112258410.0,16424769000.0
2020-10-01,149.51495,149.61664,147.21454,148.43465,91364800.0,13585506000.0
2020-10-02,143.47794,146.6299,142.62639,143.64314,113860984.0,16406724000.0
2020-10-05,144.7743,148.25671,144.31676,148.06607,83593784.0,12234239000.0
